Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2025-01-16,236.51041752509497,237.1680713225123,227.22337827123218,227.4525604248047,71759100,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-17,231.2989028272768,231.4682996512766,227.67177943063626,229.16647338867188,68488300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-21,223.20762199269615,223.62613445935494,218.6039696546368,221.85243225097656,98070400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-22,219.0125058897086,223.32719072748344,219.0125058897086,223.03822326660156,64126500,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-23,223.94503224654224,226.2269251350915,221.51366083038826,222.8688507080078,60234800,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-24,223.9848686181573,224.831867935065,220.6267944226493,221.991943359375,54697900,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-27,223.22755241503756,231.32878288695173,223.18768539696657,229.04689025878906,94863400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-28,230.03341371427896,239.3403714135585,229.99354669273774,237.4171905517578,75707600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-29,233.2918357915463,239.01153699982427,233.1822242894862,238.5133056640625,45486100,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-30,237.825723654139,239.93821947161274,236.37089679279623,236.74954223632812,55658300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-01-31,246.31561143302469,246.31561143302469,232.61424963135997,235.16519165039062,100959800,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-03,229.1764524471141,231.00994009075862,224.90161912474946,227.2034454345703,73063300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-04,226.44613087124998,232.3053359547129,225.84824721606736,231.97650146484375,45067300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-05,227.72160926815613,231.84696405052938,227.46253445166022,231.64767456054688,39620300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-06,230.47183871784506,232.9729696905443,229.61488023403817,232.39501953125,29925300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-07,231.77720359418535,233.1722451327125,226.4560818290891,226.8247833251953,39707200,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-10,229.0094413336025,230.02693972945139,226.64521806905947,227.0941162109375,33115600,0.25,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-11,227.64279618723114,234.6556296697615,227.57297502290857,232.052001953125,53718400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-12,230.63545743654387,236.38140252594314,230.11672290007743,236.29161071777344,45243300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-13,236.33153226758247,241.74826634141837,234.99480784534867,240.94024658203125,53614100,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-14,240.66092045804314,244.9504238462646,240.40156080072015,244.00274658203125,40896200,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-18,243.55383619329416,244.58131995427482,241.2494791133952,243.87306213378906,48822500,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-19,244.06260076305156,245.40929524371262,242.56626341463,244.27207946777344,32204200,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-20,244.34191013103748,246.1774135823035,243.69348816231408,245.229736328125,32316900,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-21,245.34944139409683,248.08275639920348,244.6212281548445,244.95042419433594,53197400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-24,244.3319283268952,248.25234005966587,243.82317911276243,246.49664306640625,51326400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-25,247.3944454522674,249.38956194785018,244.3119941197594,246.43678283691406,48013300,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-26,243.7333937698084,244.3818005030484,238.5460942392985,239.77308654785156,44433600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-27,238.82541422357912,241.86796980219768,236.48114634623442,236.72056579589844,41153600,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
2025-02-28,236.37142201455794,241.49887076126774,229.63790389196947,241.24948120117188,56833400,0.0,0.0,56950000000.0,-8.36095645737457,29943000000.0,-0.07341898882029034,364980000000.0,3.5160515396374756,-23405000000.0,-1243.5706084959816,106629000000.0,-4.01393489845888
