Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2023-10-19,204.30092973132352,208.7540864151739,203.39050839906378,206.15147399902344,4995900,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-20,205.20145547148292,205.94364823359044,200.01599660424296,201.60923767089844,5539100,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-23,197.81911667482697,201.45092676300095,195.79046841679224,199.8972625732422,4564100,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-24,201.60924201085157,202.5097728722488,198.83838595267977,202.09414672851562,3959600,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-25,201.0847509825578,201.6191382139303,193.3956299307539,195.0086669921875,4490000,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-26,195.3649264495381,197.58161428500276,191.6638530787057,194.2071075439453,5149100,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-27,195.24618520233304,196.24566605121726,193.3758599861353,194.52378845214844,3168600,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-30,196.92846984296855,198.49202433009762,195.0284582775831,197.19566345214844,3438300,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-10-31,198.33372045950853,199.80821569782913,196.5920466658843,198.7394561767578,3425400,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
2023-11-01,198.82848823765335,202.36133298053906,198.40297164170474,201.78736877441406,3593600,0.0,0.0,58359000000.0,0.39221757754038294,7016000000.0,28.40409956076135,98849000000.0,3.8231679778172234,504000000.0,-52.54237288135594,14088000000.0,0.736503396496246
